timeindex	ar1	sd	sk	kurt	cv	returnrate	densratio	acf1
3084	0.989082737646519	0.00238363491339205	0.0422141578089415	2.75814498340827	-14.1185335439879	1.01103776452459	19002.897250744	0.987875110504901
3085	0.988855269930504	0.00238226890478305	0.0423854322628436	2.75859315238301	-13.7993717445058	1.01127033490986	19506.4367018491	0.988097206325504
3086	0.988897305126127	0.00238102530331757	0.0426667184882022	2.75908960625422	-13.4952976160896	1.01122734870074	19520.8281491373	0.988103445897873
3087	0.98897046927391	0.00237974661242884	0.0431585404876032	2.75995393936394	-13.2143771169962	1.01115253798649	19924.1498033001	0.988275963244615
3088	0.98925956322677	0.00237883425491618	0.0440984352340493	2.76097056829869	-12.9555197248262	1.01085704619139	20509.1954734772	0.988518487602565
3089	0.989042090186328	0.00237849817403051	0.0457338945289108	2.761778177939	-12.7360881657502	1.01107931595875	20019.8361292542	0.988316241340107
3090	0.98924158738938	0.00237741360934566	0.0468378847145093	2.76336396954408	-12.5092714420235	1.01087541481046	20928.7351422536	0.988687093826995
3091	0.989312864568588	0.00237692191111783	0.0486397107758728	2.76467434118339	-12.3226849407749	1.01080258411081	21210.216377322	0.988797858376148
3092	0.989175144236976	0.00237648466964247	0.0505621251334959	2.76608004875273	-12.1626766721824	1.0109433155757	21200.7873999215	0.98879417782771
3093	0.989196480961766	0.00237620024838672	0.0523713999430438	2.76692673917432	-11.9817031364802	1.01092150977704	20611.0625451996	0.98855982254323
3094	0.989071800135138	0.00237550830638254	0.0540534647138227	2.76861042521941	-11.8057096767279	1.0110489449435	20700.8795567886	0.988596055142524
3095	0.989159342433525	0.00237492746829088	0.0556207906662917	2.76987405672446	-11.6219715416538	1.01095946537775	20524.9112715622	0.988524881505979
3096	0.989126299934178	0.00237445199323803	0.0572096049597576	2.77096489144837	-11.4433027769641	1.01099323723022	20326.2562840092	0.988443601938693
3097	0.989170287452454	0.00237397871268133	0.0585973480139222	2.77190763952652	-11.2598917401535	1.01094827926488	20173.02083445	0.988380217187388
3098	0.989384801331605	0.00237377647954373	0.0597428644145595	2.7724436908941	-11.0726398893914	1.01072909009124	20132.4539820572	0.988363334959914
3099	0.989218722970649	0.00237382768819861	0.0611170638738332	2.77272449582026	-10.9008324645049	1.01089877979359	19728.6656607651	0.988192907305617
3100	0.989358794219109	0.00237344297566931	0.0620437991436025	2.77334850267479	-10.7186261050895	1.01075565896121	20062.4546677558	0.988334102613191
3101	0.98933251645163	0.00237320122713612	0.0634895362077402	2.77402714408398	-10.5588513126631	1.01078250575108	20362.4660674354	0.988458491673105
3102	0.989269860757484	0.00237282069261177	0.0652082120522137	2.77507909717069	-10.4167235621803	1.01084652395485	20746.5805550807	0.988614415343792
3103	0.989449352488975	0.00237274125923526	0.0669233568268455	2.77556821178468	-10.2776567352252	1.01066315065494	20840.3148600084	0.988651914278528
3104	0.989604001367336	0.0023729469280515	0.0687297410195642	2.77545597882042	-10.1511721038071	1.01050521078967	21161.3094279809	0.988778745593538
3105	0.989774930616456	0.0023736839711906	0.0703233377754352	2.7741315891518	-10.0348477744012	1.0103307015234	21095.8572023745	0.988753080395089
3106	0.989892933811163	0.00237458750133484	0.0718171984184083	2.77223396690541	-9.92946047970771	1.0102102619825	21378.2139768628	0.988863095064164
3107	0.989701490873466	0.0023753722190472	0.0732999889493368	2.76997958823452	-9.84930248149667	1.01040567203495	21580.4489413311	0.98894078487586
3108	0.989673640481171	0.00237609989760541	0.0749520877520094	2.76823969508146	-9.75562913118908	1.01043410584706	21278.3770192889	0.988824403894989
3109	0.989679825409435	0.00237662381662685	0.0767280588817756	2.76727466768786	-9.6525138258566	1.01042779121651	21279.2786579883	0.988824754331539
3110	0.98945674279655	0.00237690405389592	0.0786561247974738	2.76680571477905	-9.55796061319085	1.01065560195552	21220.628736874	0.988801920409322
3111	0.98948311390918	0.00237675424374624	0.0806100309113852	2.76754129946659	-9.45551778085541	1.0106286665664	21515.4457056277	0.988915912580203
3112	0.98952839682383	0.00237710377779227	0.0824108803237528	2.76713409954432	-9.35218016910376	1.01058241805873	20915.7860931913	0.988681953482214
3113	0.989479938361126	0.00237707224357548	0.084281047977186	2.76760531635565	-9.24799044474339	1.01063190998728	21157.0442987048	0.988777076170041
3114	0.989329468777132	0.00237700585719381	0.0862180309721302	2.76815862275981	-9.15068202157399	1.01078561951264	20977.7124487599	0.988706500214004
3115	0.989230122607099	0.00237670751633323	0.0879963083172401	2.76918741882049	-9.04543484644349	1.01088713045304	20629.2627431508	0.988567180615458
3116	0.989286124891937	0.00237620714813452	0.089478798496262	2.77039451463334	-8.93240436829178	1.01082990536154	20579.8018014928	0.988547165177423
3117	0.989404582515828	0.00237566701632718	0.0910694825484873	2.77176713561942	-8.82585780051293	1.01070888256575	21076.4870289187	0.988745465843513
3118	0.989450675380076	0.00237524132604758	0.0929889363603294	2.77325091149944	-8.73803513269576	1.01066179940286	21727.3710987441	0.9889966607582
3119	0.989551652614638	0.00237535171695579	0.0949544490477779	2.77335125874993	-8.65746458345725	1.01055866801673	21573.6196077104	0.988938176136305
3120	0.98951562685013	0.00237539921132946	0.0969473927075375	2.77359019627784	-8.58376038495906	1.01059545990521	21754.5636054975	0.989006950928037
3121	0.98953642262312	0.00237538763416929	0.0989353544816922	2.77399261059308	-8.51558014637267	1.0105742215624	22033.2607808101	0.989111506038463
3122	0.989451326814087	0.00237547557425709	0.100850665066935	2.77402520133744	-8.45510090642684	1.01066113400432	21898.7550596379	0.989061250805682
3123	0.989287276463046	0.00237534666070206	0.102834847734241	2.77481766718523	-8.38998631547611	1.01082872871392	21548.1536161731	0.988928439318477
3124	0.98925409685276	0.00237470644237288	0.104702025739355	2.77705918754599	-8.31752527013525	1.01086263193797	21695.6678989752	0.988984643476903
3125	0.989097269819257	0.00237403563919763	0.106528417025773	2.77948997061157	-8.25044792323762	1.01102290999422	21453.9035774478	0.988892278355689
3126	0.989344295030773	0.00237318141162512	0.108258336385331	2.78205609900567	-8.17296838439594	1.01077047194061	21852.0504244341	0.98904371127013
3127	0.988991352410836	0.00237267157037553	0.110141735487141	2.78410136842782	-8.11192513830368	1.01113118690303	21164.1078928392	0.988779840718332
3128	0.989045209705092	0.00237123032135956	0.11131010887577	2.78758970123797	-8.03379534079157	1.01107612694285	21414.7876867234	0.988877212657208
3129	0.989110555553347	0.00236991805254359	0.11258385208772	2.79129989230098	-7.96488058948938	1.01100932993336	21753.5908964237	0.989006583111128
3130	0.988865359253225	0.00236891363403691	0.114177036612707	2.79453341739151	-7.89984385523172	1.01126001699077	21004.4102171395	0.988717054844263
3131	0.988773054567322	0.00236720505503496	0.114995313678334	2.79819351933602	-7.82334334210598	1.0113544208965	20813.3766953604	0.98864115923124
3132	0.988684202036592	0.00236545097947092	0.11571590333006	2.80129124580311	-7.74071575938487	1.01144531078791	20346.9259786297	0.988452105571609
3133	0.988485319082974	0.00236338568685822	0.115951397447957	2.80412099467099	-7.65618413245401	1.01164881328507	19928.946484291	0.988277988195009
3134	0.988359626264818	0.00236078747171168	0.115243995695301	2.80643936580966	-7.57208981071805	1.01177746786276	19870.3321534589	0.988253201241325
3135	0.988155575920393	0.00235811008140073	0.114363671593177	2.808337384347	-7.48714668546168	1.01198639603746	19350.5401875341	0.988029236604015
3136	0.98836033916709	0.00235503904562511	0.112554776655583	2.80812664136036	-7.39516918300739	1.01177673806976	19691.153690472	0.988176849735996
3137	0.988316467353403	0.00235254624572911	0.111864911882276	2.80937525641189	-7.3082159814807	1.01182165129544	19385.1096066489	0.98804436885124
3138	0.988407880438109	0.00234992362274333	0.110873927483928	2.81007216978214	-7.22096603426387	1.01172807278383	19571.1378725551	0.988125212201473
3139	0.98836792018192	0.00234741153382992	0.110270939450922	2.81215396750182	-7.14324207848521	1.01176897750378	19761.9854018831	0.9882071377703
3140	0.988514170677233	0.00234506256498748	0.109952132154929	2.81441838476978	-7.06732422989492	1.01161928646394	20026.2822215225	0.988318945966808
3141	0.9884437491341	0.00234306221960868	0.110261368094842	2.81740357780539	-6.99737525230284	1.01169135914514	19852.2588286632	0.988245539612144
3142	0.988343188149977	0.00234082247722996	0.110176464612288	2.82061914661661	-6.93097923772655	1.01179429573633	19840.9160607292	0.98824072666627
3143	0.988168398076732	0.00233842553301925	0.109642003195888	2.8241303703788	-6.8710066529159	1.01197326482642	19630.5203709452	0.988150812167745
3144	0.988310773974337	0.0023358034830573	0.108647511619738	2.82711610592952	-6.80971912317801	1.01182748011403	19974.1288755544	0.98829703192653
3145	0.988368127037432	0.00233356917490924	0.108397345504462	2.83094123033028	-6.75352229010475	1.01176876575071	20098.6929300367	0.988349252143329
3146	0.988247071222812	0.0023315259855598	0.10852082680109	2.83496358660036	-6.69909464899794	1.01189270286695	19779.4993746943	0.988214605543927
3147	0.988009024797415	0.00232921212305451	0.108134453268504	2.83865033376165	-6.64326101982332	1.01213650371771	19256.0270530423	0.987987687765397
3148	0.988172180441646	0.00232638255486164	0.106717188786276	2.84096010320637	-6.58243113341142	1.01196939135958	19634.0475857289	0.988152329653627
3149	0.988018084967216	0.00232397297513857	0.106090418243836	2.84451501618891	-6.52833152153151	1.01212722238094	19296.4978322826	0.988005510966139
3150	0.987916004685814	0.00232126755503916	0.104910042564996	2.84723920836927	-6.47084127478859	1.01223180438101	19051.8216550557	0.987897018626158
3151	0.987899102775834	0.00231837621448696	0.103317867655036	2.84933446532545	-6.41234458095437	1.01224912259781	19015.9450848962	0.987880960339595
3152	0.988111501437047	0.00231551186457193	0.101766392968966	2.85152584866099	-6.35517751096979	1.01203153545492	19499.6457930194	0.988094260010568
3153	0.988208807307048	0.00231319274552831	0.101351291646448	2.85515504610585	-6.30362211970239	1.01193188383443	19698.8690967233	0.988180155612921
3154	0.987982549889618	0.0023111657092882	0.101515860084059	2.85907652303583	-6.25392489840383	1.01216362587753	19116.2765790821	0.987925771275704
3155	0.987892928310573	0.00230872537427776	0.100945375368117	2.86141197467999	-6.19501220436384	1.0122554492926	18689.4777178699	0.98773302121573
3156	0.987867791799057	0.00230624576500522	0.100020828088151	2.86217438948613	-6.13040789785601	1.01228120635338	18259.7923399636	0.987533149476709
3157	0.987725020672563	0.0023036139397642	0.0987215102480993	2.86224183618303	-6.06523632350135	1.01242752696401	17938.2063642681	0.987379533135855
3158	0.988017140513634	0.00230080788980632	0.0967460325238172	2.86059500504617	-5.99699763986523	1.01212818988154	18348.4120215721	0.987574866168203
3159	0.988136161210701	0.00229865435524845	0.0961414658405725	2.86123655417774	-5.93512407825458	1.01200627935199	18514.6985632825	0.987652444673666
3160	0.988418695140084	0.00229685741658511	0.096062485070502	2.86236158399885	-5.87599819345632	1.01171700304422	18970.4277646195	0.987860530795597
3161	0.98846635073158	0.00229600816537164	0.0967403700529061	2.8634659760687	-5.82009341274691	1.01166822650046	18368.1931825391	0.987584142326664
3162	0.988789278893269	0.00229539279561606	0.0965955257539916	2.86390977254839	-5.75994476285482	1.01133782631551	18258.3878859037	0.987532486236876
3163	0.988836522207054	0.0022949228658921	0.0972553540516144	2.86475395821121	-5.70602077359891	1.0112895079644	18743.302904471	0.987757640169238
3164	0.98857361430668	0.00229452051698079	0.0985557108191127	2.86585209317717	-5.65833084937912	1.01155845708196	18630.9115297414	0.987706129757275
3165	0.988704594857384	0.00229356881060077	0.099539427622606	2.86744475224286	-5.60913872939376	1.01142444892172	19280.3102563997	0.987998387756319
3166	0.988844647061597	0.00229306831032003	0.101113007703747	2.86889618831957	-5.56610208339431	1.01128119869137	19653.1522292363	0.988160542862075
3167	0.988763488810927	0.00229308988064361	0.102808048158948	2.86938320456613	-5.52610556347677	1.01136420520805	19095.4374474199	0.987916488784406
3168	0.988884604962215	0.00229296580253746	0.103935874877755	2.8701367894143	-5.48032655420978	1.01124033581068	18886.7483152277	0.987822808108555
3169	0.988527343593041	0.00229237290973211	0.105541468163917	2.87183510103819	-5.43980610415939	1.01160580582957	19088.355586886	0.987913331312949
3170	0.988598467329739	0.00229141158990291	0.106926796497005	2.87410695144196	-5.39864852499212	1.01153302685271	19505.9360694224	0.988096989164995
3171	0.988576981264009	0.00229051652363134	0.108597529798582	2.87692120432223	-5.36399618815932	1.01155501185288	19931.4090819847	0.988279027556411
3172	0.988544569676664	0.00228976711707928	0.110386835861838	2.87965700588881	-5.33333868875288	1.0115881778877	20008.7554642901	0.988311589575105
3173	0.988511531751277	0.00228909283271734	0.112230084348274	2.88215071500182	-5.30245305512578	1.01162198707826	19819.3741521546	0.988231576400575
3174	0.988503511738681	0.00228846152930056	0.114049487909415	2.88431781814486	-5.26870882995529	1.01163019465768	19485.191759504	0.988087984596608
3175	0.988693057615336	0.00228761926455849	0.115738438044269	2.88694696998931	-5.23455493405889	1.01143625142057	20060.405183765	0.988333244783348
3176	0.988730957087424	0.00228741859607733	0.11771797722847	2.8880473637164	-5.20417510501387	1.01139748162207	19788.1996367146	0.988218312117544
3177	0.988512979582063	0.0022869831558777	0.119675506798071	2.88988638645898	-5.17504357441666	1.01162050540074	19617.3702674823	0.988145151637849
3178	0.988504724983083	0.0022861787144179	0.121414923431214	2.89253958226745	-5.14287156869428	1.01162895303016	19657.6983378124	0.98816249576496
3179	0.988427107190081	0.00228521638792393	0.12304628468952	2.89587614381816	-5.11392400614077	1.01170839278459	19853.581167316	0.988246100477368
3180	0.988443245232854	0.00228429623122647	0.124705416202559	2.89918397212615	-5.08606661261349	1.01169187489811	19918.2799311696	0.988273484397111
3181	0.988477471822657	0.00228356922026783	0.126528199873057	2.90188124729972	-5.05741539223169	1.01165684449651	19747.1368073878	0.988200799886952
3182	0.988499954429359	0.00228278152120943	0.128309735903394	2.90480497464633	-5.02962033082599	1.01163383520567	19901.4931794633	0.988266390227234
3183	0.988655894108511	0.0022822218256678	0.130225270118678	2.90706193519373	-5.00195746586021	1.01147427123946	20042.5841171039	0.98832578093036
3184	0.988550973585328	0.00228187638062731	0.13220088054241	2.90876566905168	-4.97781827378097	1.01158162474227	19867.313749163	0.988251922297937
3185	0.988274055176629	0.00228111459706683	0.133906700160179	2.91190167091296	-4.95459170023078	1.01186507402673	19638.195213266	0.988154113610426
3186	0.988244447600546	0.00227996120184944	0.135352980457527	2.91576155500624	-4.92736707620154	1.01189538927134	19545.6281368216	0.988114184447387
3187	0.988324751129279	0.00227874361926397	0.136729567130904	2.91974555575688	-4.90015342866163	1.01181317057716	19755.1600661165	0.988204225238472
3188	0.988459120194613	0.0022778238397727	0.138416286755522	2.92308698408091	-4.87377925906648	1.01167562681107	19898.4202669146	0.988265090775224
3189	0.988643709220298	0.00227711751330874	0.140216547845052	2.92603137851194	-4.85043905830083	1.01148673751099	20397.819558597	0.988472997071511
3190	0.98856366810096	0.00227677292118741	0.141985511523798	2.92786694910009	-4.8326290622392	1.01156863464445	20292.3851362649	0.988429643504955
3191	0.988485469958863	0.0022762490541794	0.143706300672817	2.93038508888541	-4.81398923439308	1.01164865887368	20187.5364883238	0.98838624755826
3192	0.988473086193047	0.00227562907573558	0.145482281896268	2.93318562753271	-4.79338739219631	1.01166133298717	20087.1137901343	0.988344415209642
3193	0.988498475581984	0.00227490725443949	0.147130871286261	2.93636704053605	-4.7735872943178	1.0116353486648	20265.7257904317	0.988418636358422
3194	0.988628279413962	0.00227431580135112	0.148803571369602	2.93915657230209	-4.75533311020706	1.01150252407586	20582.2221408303	0.988548146028621
3195	0.988530270905412	0.00227398921549603	0.150382727103925	2.9409648363409	-4.74075778363805	1.01160281018414	20360.5228196691	0.988457693444432
3196	0.988616212582831	0.00227338103293833	0.15186142324619	2.94387141168774	-4.72481241983747	1.01151487025226	20675.940053318	0.988586014289312
3197	0.988543737212644	0.00227299362366251	0.153154130440079	2.94593562869624	-4.71275704446403	1.01158902975771	20536.9889758014	0.988529791076144
3198	0.988588714962608	0.00227245057451344	0.154414716015599	2.94861938245054	-4.69963460372849	1.01154300556407	20670.2260155249	0.98858371162525
3199	0.988533322632501	0.00227203568599118	0.155710205414342	2.95080732455453	-4.68746641853279	1.01159968723863	20515.3954077213	0.988521010755774
3200	0.988385149500559	0.0022714758287724	0.156880494804194	2.95355230017738	-4.67502896696175	1.01175134056325	20183.3249033686	0.988384498466282
3201	0.988437333038364	0.00227058271072268	0.158160496515596	2.95737518409515	-4.65795453848486	1.01169792618627	20288.2589404466	0.988427941071659
3202	0.988376676664262	0.00226991128414558	0.159856357973991	2.96046855803548	-4.63937110733944	1.01176001377832	19951.4041189687	0.988287460609301
3203	0.988404046001016	0.00226900695119361	0.161311772230508	2.96430208304602	-4.62071317587337	1.01173199770468	20139.6815406336	0.988366345919275
3204	0.988409387752696	0.00226831580161844	0.163020722657007	2.96746609949111	-4.60200108793455	1.01172652990848	20014.271131818	0.988313905511331
3205	0.988457122558335	0.00226751375374848	0.164409191414729	2.97107137547405	-4.58566483676936	1.01167767137111	20315.8465261577	0.988439315166483
3206	0.988394332547268	0.00226693602491744	0.165774569304695	2.97394602922875	-4.57209179412158	1.01174194050954	20176.1313343775	0.988381509873074
3207	0.988212154061214	0.00226621894095282	0.166768223539726	2.97724469529309	-4.55984740453037	1.01192845674923	19763.79270944	0.98820790877676
3208	0.988204530065812	0.00226511836978509	0.167497951782355	2.98151214817778	-4.54475559223595	1.01193626377467	19726.2677647247	0.988191882013035
3209	0.988367101794236	0.00226403829732907	0.168103947223064	2.9856598913235	-4.53066398867141	1.01176981526868	20070.9444862408	0.988337654919897
3210	0.988292420826198	0.00226330816080486	0.168846891443258	2.98890220256702	-4.51991507778762	1.01184627032151	19885.6301301564	0.988259679430884
3211	0.988353652769581	0.00226237674119148	0.169911776525227	2.99290290121245	-4.50508234932014	1.01178358292883	20109.1443396627	0.988353614961647
3212	0.988331756531019	0.00226166401341538	0.170975224670519	2.99624608788708	-4.49279320180482	1.01180599873663	20053.9600168583	0.988330546376939
3213	0.988154336143897	0.00226091765838786	0.172192067693386	2.99974227591664	-4.47918666495936	1.01198766571458	19635.2637812193	0.988152852807305
3214	0.988109061691885	0.00225975533585419	0.173337642602548	3.00430690513057	-4.46105399159293	1.01203403426718	19510.3180276661	0.988098889696027
3215	0.988038535759447	0.00225851800051466	0.174471643765712	3.00900363770373	-4.44204451400421	1.01210627299203	19334.7108892066	0.988022296021986
3216	0.988141432775115	0.002257140492608	0.175475715349217	3.01390832626591	-4.42211189764829	1.01200088047273	19571.0200283728	0.988125161300075
3217	0.988237965813207	0.00225611134639705	0.177040456549273	3.01803504135337	-4.40184419688811	1.01190202622616	19598.9472710492	0.988137213224364
3218	0.988108383474003	0.00225517908745456	0.178449747245191	3.02211853620229	-4.38516004966201	1.01203472890716	19470.0464741442	0.988081402686815
3219	0.98830556459291	0.00225405371842997	0.179579296464262	3.02668663907776	-4.36839108920359	1.01183281348002	19981.2772945034	0.988300039873549
3220	0.988333656910687	0.00225338815465521	0.180991377053604	3.02999007816126	-4.35490458984755	1.01180405322407	20022.9128535084	0.988317532398029
3221	0.988382132789908	0.00225278377640445	0.18234568024885	3.0330770238365	-4.34251424633078	1.01175442860071	20153.8298916917	0.988372236082057
3222	0.988603097434722	0.00225229830593532	0.183615125250451	3.03569228148336	-4.33180220176673	1.01152828935581	20704.8122893277	0.988597637105356
3223	0.988603173185114	0.00225219027399797	0.184143745457705	3.03638900430449	-4.32818238971453	1.01152821184881	20710.4033219391	0.988599885478207
3224	0.98861028006128	0.00225214239396726	0.184325868734808	3.03668460328647	-4.32689313131302	1.01152094022127	20647.7131171772	0.988574631496964
3225	0.988583209467466	0.00225205541838521	0.18496478986598	3.03730122112877	-4.32268506799411	1.01154863892407	20667.2745478256	0.988582521918321
3226	0.98857664350267	0.00225203010974901	0.1857917415601	3.03764282699313	-4.31738526498172	1.01155535746511	20581.478079582	0.988547844510592
3227	0.988553237033262	0.00225201776431084	0.186846689198287	3.03798015483698	-4.31052936183079	1.01157930856723	20444.1486586302	0.988491957756576
3228	0.988654541417347	0.00225191819194211	0.188187920030747	3.03883511048212	-4.30144787117913	1.0114756551529	20662.0595415634	0.98858041927933
3229	0.988677291215794	0.00225202600848918	0.18919095400312	3.03855833738388	-4.29489410153793	1.0114523807564	20600.083435623	0.988555379895155
3230	0.988732217821362	0.00225214891186928	0.190202178282947	3.03821285725079	-4.2882662926788	1.01139619198762	20708.4544795147	0.988599101859093
3231	0.988754977825346	0.00225232761502158	0.190650466592453	3.03746324787262	-4.28495395083754	1.01137291080889	20656.8576031865	0.988578321244074
3232	0.988755357259974	0.00225245307294325	0.191034118664089	3.03694107470918	-4.28226960977372	1.01137252269478	20778.8878289449	0.988627364035087
3233	0.988725450294042	0.00225254085040751	0.19169304841928	3.03666287626145	-4.27807783684063	1.01140311468933	20824.7900028936	0.988645718119681
3234	0.988726052883349	0.00225260191105857	0.192488781682701	3.03655862744881	-4.27306875223462	1.01140249827925	20850.0860527636	0.988655811110845
3235	0.988762176699507	0.00225271062282047	0.193296196523175	3.03622197766775	-4.26789821815145	1.01136554731291	20856.3272864871	0.988658298967356
3236	0.98877989709151	0.00225279824341709	0.193621445842163	3.03586584869729	-4.26572666473868	1.01134742215279	20930.9404673428	0.988687968870939
3237	0.98875689928426	0.00225284901629338	0.19419518513652	3.0357527259789	-4.26217203785198	1.01137094540011	20982.7158784914	0.988708479538149
3238	0.98876540636696	0.00225294765438607	0.194847839840743	3.03542264401489	-4.25802885875414	1.01136224382518	20904.2590286727	0.988677374260875
3239	0.988766227979305	0.00225295958197469	0.195972839362623	3.0356719777712	-4.25086817076545	1.01136140343674	20918.6350656701	0.988683084772413
3240	0.98876983561198	0.0022529098290423	0.196830137244059	3.03616103133717	-4.24551770902704	1.01135771337631	21080.1251313758	0.988746896674648
3241	0.988756151971444	0.00225293287327761	0.197374488886608	3.03618513566718	-4.24220878940795	1.01137170980543	21030.7007667993	0.988727432083162
3242	0.988716048751275	0.00225285788948231	0.197762964420904	3.0366829814702	-4.23969283327004	1.01141273195977	20983.8530869374	0.988708929327939
3243	0.988705937962678	0.00225278462380017	0.198231903581742	3.0371943284408	-4.23671972206766	1.01142307495452	20973.3916362342	0.988704790452899
3244	0.988712321491453	0.00225270260913426	0.19867700562054	3.03774480087329	-4.23385644739182	1.01141654479588	20982.3030992344	0.988708316267743
3245	0.988753030693089	0.00225264850950879	0.198935939861112	3.03809899425147	-4.2321730187046	1.01137490248604	21053.3062529201	0.988736341802427
3246	0.988776821366987	0.00225268540066806	0.198720523913121	3.0378461180272	-4.23353886811477	1.01135056808623	21044.1668720142	0.98873274105205
3247	0.988827019170938	0.00225290595570175	0.197819430940617	3.03647828248215	-4.23972905497795	1.01129922687431	20793.8835591719	0.988633365704783
3248	0.988799900743024	0.0022530653490466	0.197170271065247	3.03548069866713	-4.24413624154323	1.01132696235968	20852.4936076406	0.988656770911764
3249	0.988894578454766	0.00225349042718429	0.19626866805748	3.03319200201837	-4.25171741059227	1.01123013695007	20497.7712546787	0.988513835832296
3250	0.988934386470126	0.00225402098832929	0.195276278029247	3.03044541262413	-4.26067242080021	1.01118943145396	20376.9735796773	0.988464447891922
3251	0.988969273808712	0.00225463785319161	0.19448656206575	3.02747239580109	-4.2693745502897	1.01115376026679	20217.0012712857	0.988398471526088
3252	0.988898695216003	0.00225508029182827	0.193938815730769	3.02530668145546	-4.27544375340435	1.01122592722359	20299.478202348	0.988432569021473
3253	0.988818172930596	0.00225530174023545	0.193625456790375	3.02417780595678	-4.27861782412065	1.01130827423637	20463.2045840913	0.988499740873942
3254	0.988914766179754	0.00225561598840971	0.193258484857388	3.022642041716	-4.28281651179519	1.01120949367868	20487.7495245297	0.988509752442713
3255	0.988814195263519	0.00225584587980944	0.192757282205498	3.02137513806215	-4.28695444209437	1.01131234238956	20629.1010648263	0.988567115287258
3256	0.988826380942056	0.00225597996843477	0.19247209344151	3.02063516396054	-4.28932112110321	1.01129987960808	20782.3791849929	0.988628761849543
3257	0.98880297140672	0.00225615067096341	0.191968623720683	3.01963843118147	-4.2930733427651	1.01132382174919	20784.0451399849	0.988629428734584
3258	0.988760073390566	0.0022562011763956	0.191811747223821	3.01933857386279	-4.29421760638157	1.01136769870864	20859.9807433428	0.988659754860868
3259	0.988757926006263	0.0022562441713056	0.191679825752269	3.01908389506204	-4.29518331603755	1.01136989519684	20860.1481345343	0.988659821558179
3260	0.988722483928075	0.0022561969166847	0.191894428698688	3.01938606960179	-4.29373617365588	1.01140614910174	20962.5109999415	0.988700482990612
3261	0.988695429506997	0.00225616577788572	0.192104977800622	3.01960440059531	-4.29238054991185	1.01143382497342	20930.0121339937	0.988687600534579
3262	0.988685618756922	0.00225607931056454	0.192566479932209	3.0201753176946	-4.28932430366044	1.01144386145447	20915.609916325	0.988681883518313
3263	0.98868471740429	0.00225598636641082	0.192972973186585	3.02076403496116	-4.28656394842817	1.01144478355589	20893.7644599616	0.988673202452924
3264	0.988660201164814	0.00225587915143934	0.193482826553795	3.02145415700275	-4.28314000264806	1.01146986479462	20849.7798864414	0.988655689043966
3265	0.988618712312611	0.00225571986573519	0.194290342722186	3.02248520669987	-4.27769761543423	1.01151231262937	20756.2688463874	0.988618301049288
3266	0.988553789080437	0.00225548329894757	0.195386946070333	3.02396533167819	-4.27006619637775	1.0115787436617	20576.6206944785	0.988545875801463
3267	0.988602802564463	0.00225508787964017	0.196704625031601	3.0262212220521	-4.26005729661836	1.01152859106405	20684.3305270026	0.988589394063469
3268	0.988716077243641	0.00225482754247408	0.198085736648859	3.02787695361949	-4.25038102939161	1.01141270281335	20904.3876405443	0.988677425370463
3269	0.988733832704333	0.00225473651303079	0.199014052281964	3.0285990300393	-4.24448848561248	1.01139454009058	21001.8144918865	0.988716029394084
3270	0.988721744982887	0.00225477863368059	0.20002656257795	3.02866772795213	-4.23813964654463	1.01140690500067	20807.5770870403	0.988638841454994
3271	0.988657521786088	0.00225471684208259	0.201318152576278	3.02934462970256	-4.22979965424327	1.0114726059975	20658.1740022135	0.988578852234269
3272	0.988676585825035	0.00225440642281116	0.202531404231555	3.03121337004037	-4.22120286663789	1.01145310239699	20877.1596621466	0.988666596331907
3273	0.988768280788908	0.00225427881096524	0.203761366527976	3.03220532329049	-4.21326622826772	1.01135930372092	21019.9661905302	0.988723196962142
3274	0.988725515444549	0.00225427029932464	0.204520306107922	3.03246077606481	-4.20867675742664	1.01140304804451	20951.8757612423	0.988696269969304
3275	0.988802890462466	0.00225414168039562	0.20557802558207	3.03341713932077	-4.20196362174422	1.01132390453703	21167.2374885742	0.988781065210475
3276	0.988774908712922	0.0022541273060324	0.206078811446449	3.03363160698456	-4.19898356194762	1.01135252440992	21130.4299776618	0.988766649492124
3277	0.98875378822178	0.0022540739174289	0.207020093300202	3.0341745181835	-4.19322114111204	1.0113741276263	21020.4781919484	0.988723399023955
3278	0.988713759234426	0.00225397612481147	0.208263829729976	3.03502984182177	-4.18535699277198	1.01141507403954	20853.3144538065	0.988657098120251
3279	0.988687222985264	0.00225373429517206	0.209671323657809	3.0366305619195	-4.17591801307576	1.01144222030156	20813.0071001142	0.98864101154906
3280	0.988704743543535	0.00225342257467803	0.2110083776245	3.03854930501898	-4.16671620987164	1.01142429681887	20914.7776119378	0.988681552981033
3281	0.988676323292496	0.00225318692098557	0.212284988422685	3.04009977301707	-4.15832040976249	1.01145337097767	20834.9410312039	0.988649770173955
3282	0.988667979965759	0.00225288346060209	0.213628086776398	3.04198854871173	-4.14919969559548	1.01146190658934	20818.0294290598	0.988643018080383
3283	0.988578518506433	0.00225261913358171	0.215168168573093	3.04373536447821	-4.13882904556712	1.01155343888194	20488.9508590532	0.988510242063549
3284	0.988424844967801	0.00225200637063839	0.216357792604741	3.04691203558453	-4.12869996679928	1.01171070829627	20280.621822011	0.988424788906661
3285	0.988466047890684	0.00225120137989188	0.217662853507775	3.05079771094912	-4.11626621563829	1.01166853644992	20371.0083276744	0.988461999440403
